Song,Artist,Endurance_Score,Predicted_Endurance_Score
Jump Out The Face,MEEK MILL featuring FUTURE,0.613737482025974,0.41041150135937604
I Found Somebody,GLENN FREY,0.3600125789215303,0.3494890586783843
The Crude Oil Blues,JERRY REED,0.24000189796785726,0.17801647910945886
Inside Love (So Personal),GEORGE BENSON,0.3300817712470375,0.3228921736977577
You'll Always Find Your Way Back Home,HANNAH MONTANA,0.5801166029322509,0.4147616621308041
Dream Boy / Dream Girl,CYNTHIA &amp; JOHNNY O,0.25118418843235524,0.33695974790892447
Love On A Shoestring,CAPTAIN &amp; TENNILLE,0.06000011420370317,0.2021483257317342
Brother Louie,THE STORIES,0.1002688062104158,0.36576794391791945
Island Of Lost Souls,BLONDIE,0.1600979753802127,0.283873094493947
Isn't She Lovely,DAVID PARTON,0.08000500240131196,0.202277060272589
Please Please Me,BEATLES,0.5200886667317305,0.37013476966244396
That's The Way I Want Our Love,JOE SIMON,2.9539450719230974e-08,0.11228043206307423
Some People,BELOUIS SOME,0.2400137935279213,0.11346097836279317
Alyssa Lies,JASON MICHAEL CARROLL,0.5132142764837058,0.4728922867261913
"The Anaheim, Azusa And Cucamonga Sewing Circle, Book Review",JAN AND DEAN,0.2600119665012646,0.16809718083548766
Rock And Roll,LED ZEPPELIN,0.6714722950686075,0.28743180513126665
Always Tomorrow,GLORIA ESTEFAN,0.20029038001098715,0.24930082499095552
Tower Of Strength,GENE McDANIELS,0.2500667912566113,0.33203655851486735
You Broke My Heart,THE GLEAMS,0.2800001914249445,0.11231969526068236
Candy Girl,THE FOUR SEASONS,0.3702194555572162,0.3009748089318791
Hush-Hush,JIMMY REED,0.24003298161080736,0.09217253832858197
Runaway Rita,LEIF GARRETT,0.0500024517744097,0.20144541493573392
Remember The Rain,BOB LIND,0.07000825778833768,0.25653437058435097
Somebody's Out There,TRIUMPH,0.34004439081660803,0.3571785528427708
Fly Me To The Moon (In Other Words),TONY BENNETT,0.2000994544460956,0.20718232093256045
Just Be Good To Me,THE S.O.S. BAND,0.43145343936269054,0.34120742803761095
Judy,ELVIS PRESLEY,0.2500529607462281,0.1507234542587921
Secret Of Love,ELTON ANDERSON,0.020000573111862773,0.15300349459582793
You'll Never Find Another Love Like Mine,LOU RAWLS,0.5531701147722865,0.7104978501363423
When Love Takes Over,DAVID GUETTA featuring KELLY ROWLAND,0.6106199789389717,0.3934404349386217
Shimmer,FUEL,0.6322375738509848,0.343245236540561
The Boys Are Back In Town,THIN LIZZY,0.6422035106776116,0.4762232295209679
All I Ask For Anymore,TRACE ADKINS,0.30032398753251804,0.3946869585118615
Imagination's Sake,SONS OF CHAMPLIN,0.030000240269705457,0.15891796986517184
Let's Get Rocked,DEF LEPPARD,0.3809316833468545,0.46919586905430477
When I Fall In Love,CELINE DION &amp; CLIVE GRIFFIN,0.3900513758500296,0.3753807232942694
Pass The Peas,THE JB'S,0.3601655551308235,0.2018484271855507
I Need You,LeANN RIMES,0.4817022913252543,0.618358302192273
Mishale,ANDRU DONALDS,0.4000393521306164,0.3633682220997201
Good Heart,STARSHIP,0.4100189017595488,0.18515136442617472
I Want Candy,BOW WOW WOW,0.5900563522008023,0.5957137950101793
Popeye The Hitchiker,CHUBBY CHECKER,0.3100152949228377,0.3662306638808873
"O-O, I Love You",THE DELLS,0.1700050221718105,0.2582847938472209
Bojangles,PITBULL,0.4621352075593494,0.4497114706647018
The Best Things In Life Are Free,LUTHER VANDROSS &amp; JANET JACKSON,0.31017453163493064,0.5387108886773483
Close,NICK JONAS featuring TOVE LO,0.7572961399766329,0.6644433162674088
Pin A Medal On Joey,JAMES DARREN,0.030005284305361337,0.18737768740050573
The Music Never Stopped,GRATEFUL DEAD,0.3601113795456103,0.214669684503131
Days Of Gold,JAKE OWEN,0.4511481663514707,0.4429386529953531
(My Girl) Sloopy,LITTLE CAESAR,3.2751575242322163e-06,0.2084268752492838
In The Name Of Love,RALPH MacDONALD &amp; BILL WITHERS,0.010024743592968208,0.27333801524085954
Na Na Na (Na Na Na Na Na Na Na Na Na),MY CHEMICAL ROMANCE,0.6672346392426234,0.5681760478439699
Little White Lies,THE KENJOLAIRS,0.31000024492158745,0.1947414256564136
Scream,USHER,0.6370219103067836,0.6448005089716087
God's Will,MARTINA McBRIDE,0.3926393796938081,0.42404626605359547
Got It Twisted,MOBB DEEP,0.450210509057748,0.5622506592118182
Unstoppable,RASCAL FLATTS,0.4404112377661786,0.5155094962335895
(If You're Wondering If I Want You To) I Want You To,WEEZER,0.5127711649524188,0.4089164318201132
Funky Child,LORDS OF THE UNDERGROUND,0.4101293246456252,0.33959076136245653
Story Of Our Love,JOHNNY MATHIS,0.050002081019414064,0.1685717769476981
Hey Man - Nice Shot,FILTER,0.6016687473019128,0.21885788355256558
Mercedes Boy,PEBBLES,0.3702294333789245,0.3371420100868265
The Story Of Our Love,JOHNNY MATHIS,0.050002081019414064,0.1541388919145127
Rainbow Connection,KERMIT (JIM HENSON),0.42001781624288337,0.31386891570989855
Night Time Girl,THE MODERN FOLK QUINTET,0.050000728252127584,0.11719427181368855
Where Them Girls At,DAVID GUETTA featuring FLO RIDA &amp; NICKI MINAJ,0.640081999800978,0.7025372056842383
Out Of My Heart (Into Your Head),BBMAK,0.33011104530788843,0.504167045890263
Int'l Players Anthem (I Choose You),UGK featuring OUTKAST,0.6350869541518378,0.4945172815425263
It Ain't My Fault 1,SILKK THE SHOCKER featuring MYSTIKAL,0.2301421682592415,0.4861342641243306
Tijuana Taxi,HERB ALPERT &amp; THE TIJUANA BRASS,0.4005590729480762,0.22172566272715905
Late In The Evening,PAUL SIMON,0.5301098048835523,0.4392034946570576
The Best Years Of My Life,EDDIE FLOYD,0.010000016514181113,0.06655871949484143
I Don't Have To Be Me ('Til Monday),STEVE AZAR,0.4607175293069629,0.5443935950210913
Weatherman Says,JACK WAGNER,0.10000354240814532,0.2048818586448872
Right There,ARIANA GRANDE featuring BIG SEAN,0.5937535536433126,0.43720108881207786
The Shelter Of Your Arms,SAMMY DAVIS JR.,0.15001465970835026,0.3484985317055169
The Most Beautifullest Thing In The World,KEITH MURRAY,0.4306328155119646,0.34247091868452867
I Hope We Get To Love In Time,MARILYN McCOO &amp; BILLY DAVIS JR.,0.05002377669929388,0.20270858502101177
Twistin' U.S.A.,DANNY AND THE JUNIORS,0.09000623119594306,0.27043112650923956
Mind Over Matter,NOLAN STRONG,0.0500158243070097,0.09849271285656971
Serenade,SHADES,6.119039067963658e-05,0.11210312511482934
Love Potion Number Nine,THE SEARCHERS,0.4334029493747374,0.2966128919778699
I Idolize You,IKE &amp; TINA TURNER,0.3300223748546523,0.17113406652855603
Darling Baby,ELGINS,0.4519282004383733,0.17002813795812405
Kick Out,THE SAFARIS,0.4700011999529626,0.2080927701164869
Long Tall Sally,THE KINKS,0.220001997285538,0.12930012407387068
You've Got The Power,JAMES BROWN,0.15000513195622572,0.20242167481236575
Make Love,GUCCI MANE &amp; NICKI MINAJ,0.6438686248596801,0.4943142738146505
Living A Little Laughing A Little,SPINNERS,0.2200452846757349,0.2726326731798094
Trouble Up The Road,JACKIE BRENSTEN,0.05000031376944111,0.11385558653916647
Cleo's Mood,JUNIOR WALKER &amp; THE ALL STARS,0.27009606252633306,0.20867558507140868
You Better Wait,STEVE PERRY,0.2802260479717968,0.3949312783631984
Convoy,C.W. McCALL,0.5025868818098393,0.27467118710819194
DJ Got Us Fallin' In Love,USHER featuring PITBULL,0.5437029354150675,0.8445076752596611
Belly Dancer (Bananza),AKON,0.4749151499153256,0.5582536513208854
For All We Know,DINAH WASHINGTON,0.09004396889091032,0.1514951414774704
Do You Believe Me Now,JIMMY WAYNE,0.39087187526291206,0.5377573457905013
Long Tall Texan,MURRY KELLUM,0.010024744058156407,0.2145639652140498
My Kinda Party,JASON ALDEAN,0.6279188878018327,0.6163017962457578
That Same Old Feeling,THE FORTUNES,0.18002389508969086,0.2208903671763315
In The Midnight Hour,CROSS COUNTRY,0.08000271530352518,0.22541154233553107
You're Good For Me,SOLOMON BURKE,0.3000015588456592,0.22275825321220877
"Bills, Bills, Bills",DESTINY'S CHILD,0.6592850352965187,0.4483132889270638
Don't Cross The River,AMERICA,0.3704250247814651,0.28776714284832894
My Tani,BROTHERS FOUR,1.2353072659042185e-06,0.23095599793096594
Time And Chance,COLOR ME BADD,0.17001699285976887,0.42911550934125503
Fortunate,MAXWELL,0.4920980883320944,0.4866757694042476
Adorn,MIGUEL,0.6822864588926628,0.7164363012331592
Cups,ANNA KENDRICK,0.361791893971451,0.749257215743652
Keep On Loving You,REO SPEEDWAGON,0.7093671372923666,0.6790611052417753
I Think I'm Gonna Kill Myself,BUDDY KNOX,0.0800093595865901,0.21564334037882354
My Best Friend's Wife,PAUL ANKA,0.13000347262991527,0.14677272546193917
Midnight,DENNIS YOST AND THE CLASSICS IV,0.2000241818782164,0.16297728196829234
Beautiful Pain,EMINEM featuring SIA,0.5844128806332002,0.5109500492017309
Last Song,EDWARD BEAR,0.2902043739231682,0.2889034891933766
The Wreck Of The Edmund Fitzgerald,GORDON LIGHTFOOT,0.5559021373939672,0.44942109842406364
What Makes You Beautiful,ONE DIRECTION,0.8741075431678293,0.7747220076782624
And I Love Him,ESTHER PHILLIPS,0.43021603200465597,0.29729868997379505
If You Had My Love,JENNIFER LOPEZ,0.6195211073971831,0.41859367234132683
On The Wrong Track,KEVIN LAMB,3.314465927157807e-07,0.25828879668171534
Love Land,CHARLES WRIGHT &amp; WATTS 103RD STREET RHYTHM BAND,0.14002895028986356,0.28523122639764953
Girls Ain't Nothing But Trouble,D.J. JAZZY JEFF &amp; THE FRESH PRINCE,0.31042923403689554,0.30312367504628873
Country Girl - City Man,BILLY VERA &amp; JUDY CLAY,0.06000301395434976,0.29729997139103886
Pop Life,PRINCE,0.4900779255361855,0.38201136260863616
Bill Gates,LIL WAYNE,0.5421235820410356,0.44295600783382316
The Sundowners,BILLY VAUGHN AND HIS ORCHESTRA,1.259590089960027e-05,0.16231425732527535
Go,ASIA,0.18188108641004072,0.30571592080029203
11-Jul,BEYONCE,0.8648498544481128,0.6954381469798314
Don't Take Away The Music,TAVARES,0.31143011319816866,0.3522019763233938
I See It Now,TRACY LAWRENCE,0.4908165492672794,0.24014320971825118
The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2GETHER,0.15003034538927626,0.41745199178759196
Help Wanted,THE HUDSON BROTHERS,0.2800008585048237,0.22088621524658286
Tunes Of Glory,MITCH MILLER,0.14002015404618404,0.10369725824492618
The Beach Boys Medley,BEACH BOYS,0.2000299769602216,0.3803777190091694
The Saints Are Coming,U2 &amp; GREEN DAY,0.38116305144350393,0.5785693898071511
Switchin' To Glide / This Beat Goes On,KINGS,0.1805662273100027,0.4268596972679466
A Stranger In My Place,ANNE MURRAY,0.1300009113036844,0.17092031643856628
First Hymn From Grand Terrace,MARK LINDSAY,0.030002966970341525,0.12209367167648144
Hot Stuff,DONNA SUMMER,0.5194007343471629,0.8012089528804225
I Wouldn't Live In New York City (If They Gave Me the Whole,BUCK OWENS AND THE BUCKAROOS,0.09000471538019236,0.16012458486622738
I Don't Wanna Be A Loser,LESLEY GORE,0.18000568297164898,0.26104833904648334
Treat My Baby Good,BOBBY DARIN,0.030001932624378162,0.20217877347852087
Just Clownin',WC from WESTSIDE CONNECTION,0.3604891519052532,0.46268342772925564
Soul Sister,THE FOUR GENTS,0.4400009561943457,0.2000511919724339
Everything Works If You Let It,CHEAP TRICK,0.12001433221585722,0.3421471704548857
Tears Keep On Falling,JERRY VALE,0.020000433090214483,0.1320872133306897
Little Joe,RED SOVINE,0.2503176281772258,0.2372604356161085
It's A Happening World,THE TOKENS,0.09000011071479166,0.24738320270866188
The River Of Dreams,BILLY JOEL,0.6145637409339643,0.4908007289803411
Breathe Again,TONI BRAXTON,0.5575704402085546,0.607085920354115
She Don't Let Nobody (But Me),CURTIS MAYFIELD,0.150041471528057,0.1766820375175458
Words I Never Said,LUPE FIASCO featuring SKYLAR GREY,0.5347453520355213,0.4432739175983103
Don't Stop 'Til You Get Enough,MICHAEL JACKSON,0.7544887026511443,0.5405789122608089
It Ain't Me Babe,JOHNNY CASH,0.5209091852173291,0.2882767502291942
Miss Independent,NE-YO,0.7279312481477092,0.5763877737098383
Any Way You Want It,DAVE CLARK FIVE,0.00018060699282658,0.3843057001162237
Solution For Pollution,CHARLES WRIGHT AND THE WATTS 103RD STREET RHYTHM BAND,0.07000036121863754,0.17351969677235926
You Can't Hide Beautiful,AARON LINES,0.2900621270471209,0.5510342370567162
My Ancestors,LOU RAWLS,0.04000463420485142,0.15529824001387166
Help,BEATLES,0.5986861103731048,0.3462161905794829
Good Times With Bad Boys,BOY KRAZY,0.010001209954508988,0.22495394205477184
Class Reunion,LONESTAR,0.2100181279189776,0.4309048348079805
A Child No One Wanted,BRENDA AND THE TABULATIONS,0.010000359590478836,0.17799439989432603
Never Been Kissed,SHERRIE AUSTIN,0.19000949402598,0.2174775627613867
What's Your Fantasy,LUDACRIS featuring SHAWNA,0.5973330683929919,0.6128470060028003
Sho Nuff Boogie,SYLVIA &amp; THE MOMENTS,0.05002248184793834,0.20770901002366793
At Midnight (My Love Will Lift You Up),RUFUS featuring CHAKA KHAN,0.18004065535535954,0.2884146486828429
Why Can't This Night Go On Forever,JOURNEY,0.4210891886284658,0.3253919567026593
Rush Hour,JANE WIEDLIN,0.3904752471973521,0.2988373443290454
Linda On My Mind,CONWAY TWITTY,0.3707284135478796,0.23046386408978672
Honolulu Lulu,JAN AND DEAN,0.23001156667200645,0.22924464170777664
Shattered,THE ROLLING STONES,0.4701896883968729,0.3795016749083222
We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],PITBULL featuring JENNIFER LOPEZ &amp; CLAUDIA LEITTE,0.7177774301780416,0.38756708572912296
Betcha She Don't Love You,EVELYN KING,0.340137264477828,0.35290968618391794
Daddy's Home,SHEP &amp; THE LIMELITES,0.4301339804817279,0.293606788972225
Tempted,SQUEEZE,0.500344115993351,0.3121986274359187
Till The End Of The Day,KINKS,0.3702490208258805,0.25013396693646994
Still The Same,BOB SEGER AND THE SILVER BULLET BAND,0.5700705967286838,0.403869719445057
The One That Really Matters,SURVIVOR,0.3000167328195649,0.16781160288409297
True Love True Love,THE DRIFTERS,0.1900491778357832,0.30960381061184095
That's How Long I'll Be Loving You,BUNNY SIGLER,0.02001012272783269,0.21218625138843292
Ling-Ting-Tong,BUDDY KNOX,0.11001249983953623,0.19539542859742737
Mysterious Ways,U2,0.5146876549756318,0.4577004407034441
Fly / I Believe I Can Fly,GLEE CAST,0.4435736946103117,0.48339705465692934
By The Way,RED HOT CHILI PEPPERS,0.7502187966809308,0.6427145615532626
Hope We Can Be Together Soon,SHARON PAGE &amp; HAROLD MELVIN AND THE BLUE NOTES,0.36003712969398943,0.23762432316751042
The Downeaster 'Alexa',BILLY JOEL,0.5321156580252316,0.34224385252368095
The Second Time Around,FRANK SINATRA,0.2500362307177924,0.31008835132751883
To Love Somebody,THE BEE GEES,0.5407398702028767,0.3630384818641872
Jook Gal,ELEPHANT MAN,0.3801485292426924,0.5029864578849661
It's-A-Happening,THE MAGIC MUSHROOMS,0.10002777499187547,0.13778866142789398
Hey Love,STEVIE WONDER,0.2601537570276874,0.3215973251644549
This I Swear,SKYLINERS,0.32034825035348125,0.2833158424347944
Sweater Weather,THE NEIGHBOURHOOD,0.8262348319586976,0.6724997396331049
California Earthquake,MAMA CASS,0.13001395169190938,0.2027351056164563
Or Nah,TY DOLLA $IGN featuring WIZ KHALIFA &amp; DJ MUSTARD,0.8692264103327041,0.5566904346169701
Take Me Home Country Roads,JOHN DENVER,0.7389238908774349,0.3355604517591815
Not Over You,GAVIN DeGRAW,0.702646747365458,0.6371827206823639
Synchronicity II,THE POLICE,0.4802851722290847,0.3804706355133261
No Pity (In The Naked City),JACKIE WILSON,0.26001648813057154,0.25757190438826905
Let's Hear It For The Boy,DENIECE WILLIAMS,0.5814792470736669,0.4428240303675068
In Some Time,RONNIE DOVE,0.0100015372144079,0.15537266346693196
Live Now - Pay Later,FOGHAT,0.05000161466824325,0.21914451630605353
Southern Comfort Zone,BRAD PAISLEY,0.4710643312969826,0.5793550383036442
Ally Ally Oxen Free,THE KINGSTON TRIO,0.15000204031544653,0.10569145217183856
Not The Lovin' Kind,"DINO, DESI &amp; BILLY",0.05002029825452612,0.2515776701808604
Falsetto,THE-DREAM,0.5752696772857876,0.5741807253501723
I Took A Pill In Ibiza,MIKE POSNER,0.9713923931547676,0.6766078238037818
One Of A Kind (Love Affair),THE SPINNERS,0.3802758133402771,0.3375760581072239
So Emotional,WHITNEY HOUSTON,0.602565043317182,0.49041215894331297
The Right Thing To Do,CARLY SIMON,0.36006873411512985,0.3132308345679342
Charged Up,DRAKE,0.5011262887830046,0.4106726856311724
9,DRAKE,0.6300569625277211,0.5872304243730883
Big Iron,MARTY ROBBINS,0.5921058206903598,0.30198753157179864
You Need Love Like I Do,GLADYS KNIGHT AND THE PIPS,0.05000744301120485,0.3742932477579875
Break The Rules,CHARLI XCX,0.6247995695295394,0.38980676856779184
American Country Love Song,JAKE OWEN,0.6739931662076357,0.5130740160744536
The Lonely Surfer,JACK NITSCHE,0.2800344283461104,0.18504246563698587
Mama Said,LUKAS GRAHAM,0.7137417066744819,0.5010258436105381
Living In The Background,BALTIMORA,0.27002612241079393,0.1349558507259337
Don't You Forget It,GLENN LEWIS,0.43085411461001855,0.5934867852035822
Some Of Shelly's Blues,THE NITTY GRITTY DIRT BAND,0.17003551176942885,0.19091383977055934
"Why, Why, Bye, Bye",BOB LUMAN,0.04000188726852863,0.06381518825745269
You Give Good Love,WHITNEY HOUSTON,0.4910463968962963,0.3784998299855498
Isn't It Amazing,THE CRESTS featuring JOHNNY MAESTRO,0.060004706774210666,0.12642482919867998
I'll Find My Way Home,JON &amp; VANGELIS,0.2801254335789238,0.2618392946664436
(I Could Only) Whisper Your Name,HARRY CONNICK JR.,0.3001351397307231,0.3689273279657254
Somebody's Baby,JACKSON BROWNE,0.5909766651850709,0.4300356514648807
The Credit Card Song,DICK FELLER,6.436111345290083e-06,0.13180620576891033
Mule Skinner Blues,FENDERMEN,0.20017359125698367,0.2992056012627831
Gettin' Jiggy Wit It,WILL SMITH,0.7180946054340799,0.6098875280111834
Goodbye Dad,THE CASTLE SISTERS,2.6980915617565298e-08,0.09340130738970259
Something In Your Eyes,BELL BIV DEVOE,0.3506487603027181,0.36362801773643416
Kiss You In The Morning,MICHAEL RAY,0.5115367901562621,0.4423524346789571
Diamonds,RIHANNA,0.9195395598430791,0.7851274169547673
Cold Hard Bitch,JET,0.6012082709928908,0.5912562717359721
Hate That I Love You,RIHANNA featuring NE-YO,0.6804460644389893,0.5891490222624816
Georgia Rain,TRISHA YEARWOOD,0.4006560416610234,0.4690800511872195
Gemini,THE MIRACLES,0.7000042341429991,0.24126810000918913
Getting The Corners,THE T.S.U. TORNADOES,0.02000282880944604,0.2378003424023507
Can I Have This Dance,ZAC EFFRON &amp; VANESSA HUDGENS,0.6109225419335302,0.35782661792853504
Ordinary World,DURAN DURAN,0.7030718456466587,0.497855151576126
Girl You Know It's True,MILLI VANILLI,0.5575685678260484,0.4730301106267166
Hawaiian War Chant,BILLY VAUGHN,0.04000100178278936,0.12916345442132665
Do The Temptation Walk,JACKIE LEE,0.06000282345978174,0.15083085445675354
Move Right Out,RICK ASTLEY,0.13016597170685687,0.17915370499881786
Hotline Bling,DRAKE,1.0273222022246369,0.7560251867643557
Sergeant Preston Of The Yukon,RAY STEVENS,0.030017953705996588,0.12848755396845157
Annabelle,DANIEL BOONE,2.2611635446220786e-05,0.18827948741505676
"Wake Me, Shake Me",THE COASTERS,0.2900032228238517,0.2395103843346671
Foolish Beat,DEBBIE GIBSON,0.4715189457694926,0.4600206143881468
Hold On I'm Comin',SAM &amp; DAVE,0.6617695798680517,0.27887626458752895
Amish Paradise,WEIRD AL YANKOVIC,0.5217423066025838,0.384922643959983
Cha-Cha Slide,MR. C THE SLIDE MAN,0.4331889570296125,0.5484151128050266
Swang,RAE SREMMURD,0.8789778342267429,0.5736395534366397
Train In Vain,CLASH,0.6302032893368793,0.3226435956637229
'Til Summer Comes Around,KEITH URBAN,0.44057208682057375,0.507080899324946
Another Minute,CAUSE &amp; EFFECT,0.2000259079590336,0.18627726993486068
